Длина_ряда,Доля_пропусков,Доля_выбросов,ADF_статистика,ADF_pvalue,Сила_тренда,Сила_сезонности,Магазин_ID,Номенклатура_ID
350,0.0,0.0228571428571428,-18.87539552694146,0.0,0.1262214131098633,0.0180054157763856,Store_001,Item_09122
382,0.0,0.013089005235602,-17.761013111780812,3.3384660551229884e-30,0.1422285092747889,0.0158765256319906,Store_001,Item_00775
1,0.0,0.0,,,,,Store_001,Item_03246
450,0.0,0.0111111111111111,-21.31257830907389,0.0,0.1422609465004994,0.0141882157947512,Store_001,Item_01339
40,0.0,0.05,-6.244997998398405,4.5988667278233064e-08,0.0321929322212236,0.1376090782714804,Store_001,Item_02716
365,0.0,0.0082191780821917,-3.497785689399295,0.0080441446889547,0.1154371995705754,0.0293081159662491,Store_001,Item_00366
80,0.0,0.0625,4.357095451596968,1.0,0.1900904545153646,0.0701688675169044,Store_001,Item_03116
507,0.0,0.0078895463510848,-9.6313637479402,1.6089375261472431e-16,0.050709741504583,0.0102371735152734,Store_001,Item_10340
225,0.0,0.0177777777777777,-15.103313932482449,7.883657940565905e-28,0.0828952067483194,0.0597959858637065,Store_001,Item_03382
363,0.0,0.0082644628099173,-19.079369653337675,0.0,0.0690662744689712,0.0260413956213481,Store_001,Item_07637
356,0.0,0.0112359550561797,-23.153085465188493,0.0,0.089484180825148,0.0087608120456364,Store_001,Item_02030
157,0.0,0.019108280254777,-4.190438542502453,0.0006838907765493,0.0915995274335546,0.0500312378754003,Store_001,Item_10606
309,0.0,0.0194174757281553,-17.783938157107926,3.2683125440858085e-30,0.0974119694351775,0.0568850585383055,Store_001,Item_05472
30,0.0,0.0,-2.652414370147576,0.082640772446687,0.1669298949956751,0.1067460122785377,Store_001,Item_04936
197,0.0,0.0101522842639593,-13.999999999999968,3.8774344736702556e-26,0.0342421426969531,0.0579024163131314,Store_001,Item_10642
440,0.0,0.0136363636363636,-21.14678415708825,0.0,0.1002509575023463,0.0200460427248862,Store_001,Item_00356
101,0.0,0.0198019801980198,-9.999999999999986,1.895319053344628e-17,0.0337611853646839,0.047055326975152,Store_001,Item_10435
1,0.0,0.0,,,,,Store_001,Item_05669
328,0.0,0.0426829268292682,-9.501080981303986,3.443810337183362e-16,0.2544847957214844,0.0130317902955583,Store_001,Item_04731
323,0.0,0.0092879256965944,-18.000698798455193,2.734894081767705e-30,0.068852333663057,0.0251017610406919,Store_001,Item_05704
469,0.0,0.0383795309168443,-13.30159273008462,7.029951153408165e-25,0.2011561722806615,0.0194512397957427,Store_001,Item_05762
479,0.0,0.0104384133611691,-13.984610440476883,4.118867781329676e-26,0.1637443098672572,0.0106513553165515,Store_001,Item_05761
25,0.0,0.08,-4.898979485566355,3.503422335302545e-05,0.0305330206616808,0.133345848876374,Store_001,Item_03240
32,0.0,0.0625,-5.567764362830027,1.4912377631145806e-06,0.0315142128279883,0.1054958871303623,Store_001,Item_05702
475,0.0,0.0126315789473684,-20.43386877615557,0.0,0.107884761023086,0.0200959129387723,Store_001,Item_05709
375,0.0,0.0186666666666666,-17.78615982564212,3.261672053052187e-30,0.1741382896819821,0.0148302934536776,Store_001,Item_05760
634,0.0,0.0110410094637223,-8.260062913099576,5.111866138155408e-13,0.1120266459283645,0.0062784045575911,Store_001,Item_08144
411,0.0,0.0145985401459854,-3.155898322125353,0.0226836364524274,0.1258861405484353,0.0071645339977244,Store_001,Item_00492
346,0.0,0.0057803468208092,-18.819632921649152,2.0222167435184072e-30,0.1268365212647442,0.0118960292478383,Store_001,Item_05925
101,0.0,0.0297029702970297,-10.082646033524384,1.1774950606224205e-17,0.2107314042877616,0.0517367822258616,Store_001,Item_05759
1,0.0,0.0,,,,,Store_001,Item_01649
322,0.0,0.0093167701863354,-17.972902842697867,2.7917010604747992e-30,0.0793295374576163,0.0279785895549442,Store_001,Item_04310
288,0.0,0.0104166666666666,-10.78592362059806,2.194427766317187e-19,0.0442922773367405,0.0317694920405415,Store_001,Item_05844
298,0.0,0.0067114093959731,-17.233687939614327,6.1696663365017024e-30,0.0344113815893152,0.0118615534287253,Store_001,Item_08973
1,0.0,0.0,,,,,Store_001,Item_03643
